Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00    9985/21892       void std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__ops::_Iter_less_iter) [1339]
                0.00    0.00   11890/21892       std::vector<diffusionstore2, std::allocator<diffusionstore2> >::_M_erase(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >) [1221]
[1173]   0.0    0.00    0.00   21892         bool __gnu_cxx::operator!=<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > const&, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > const&) [1173]
                0.00    0.00   43784/228639      __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >::base() const [1087]
-----------------------------------------------
                0.00    0.00   10001/21891       __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > std::lower_bound<__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, diffusionstore>(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, diffusionstore const&) [1244]
                0.00    0.00   11890/21891       __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > std::lower_bound<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, diffusionstore2>(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, diffusionstore2 const&) [1223]
[1174]   0.0    0.00    0.00   21891         __gnu_cxx::__ops::__iter_less_val() [1174]
-----------------------------------------------
                0.00    0.00   20683/20683       __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__ops::_Iter_less_iter) [34]
[1175]   0.0    0.00    0.00   20683         __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >::operator-(long) const [1175]
                0.00    0.00   20683/521597      __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >::__normal_iterator(diffusionstore* const&) [1076]
-----------------------------------------------
                0.00    0.00   20683/20683       __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__ops::_Iter_less_iter) [34]
[1176]   0.0    0.00    0.00   20683         void std::__move_median_to_first<__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__ops::_Iter_less_iter) [1176]
                0.00    0.00   54887/755318      bool __gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > >(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >) const [1071]
                0.00    0.00   20683/121980      void std::iter_swap<__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > >(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >) [1116]
-----------------------------------------------
                0.00    0.00   10001/20002       insert_new(std::vector<diffusionstore, std::allocator<diffusionstore> >&, diffusionstore) [7]
                0.00    0.00   10001/20002       cell_array::diffusionmove(int, int, int, int, int) [4]
[1177]   0.0    0.00    0.00   20002         __gnu_cxx::__normal_iterator<diffusionstore const*, std::vector<diffusionstore, std::allocator<diffusionstore> > >::__normal_iterator<diffusionstore*>(__gnu_cxx::__normal_iterator<diffusionstore*, __gnu_cxx::__enable_if<std::__are_same<diffusionstore*, diffusionstore*>::__value, std::vector<diffusionstore, std::allocator<diffusionstore> > >::__type> const&) [1177]
                0.00    0.00   20002/1618319     __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >::base() const [1068]
-----------------------------------------------
                0.00    0.00       1/20001       main [1]
                0.00    0.00   10000/20001       matrix<cell>::matrix(int, int) [1302]
                0.00    0.00   10000/20001       matrix<cell>::~matrix() [1303]
[1178]   0.0    0.00    0.00   20001         cell::~cell() [1178]
                0.00    0.00   20001/30001       vector1<int>::~vector1() [1156]
                0.00    0.00   20001/20001       std::vector<diffusionstore, std::allocator<diffusionstore> >::~vector() [1190]
-----------------------------------------------
                0.00    0.00   20001/20001       std::allocator<diffusionstore>::allocator() [1181]
[1179]   0.0    0.00    0.00   20001         __gnu_cxx::new_allocator<diffusionstore>::new_allocator() [1179]
-----------------------------------------------
                0.00    0.00   20001/20001       std::allocator<diffusionstore>::~allocator() [1182]
[1180]   0.0    0.00    0.00   20001         __gnu_cxx::new_allocator<diffusionstore>::~new_allocator() [1180]
-----------------------------------------------
                0.00    0.00   20001/20001       std::_Vector_base<diffusionstore, std::allocator<diffusionstore> >::_Vector_impl::_Vector_impl() [1184]
[1181]   0.0    0.00    0.00   20001         std::allocator<diffusionstore>::allocator() [1181]
                0.00    0.00   20001/20001       __gnu_cxx::new_allocator<diffusionstore>::new_allocator() [1179]
-----------------------------------------------
                0.00    0.00   20001/20001       std::_Vector_base<diffusionstore, std::allocator<diffusionstore> >::_Vector_impl::~_Vector_impl() [1185]
[1182]   0.0    0.00    0.00   20001         std::allocator<diffusionstore>::~allocator() [1182]
                0.00    0.00   20001/20001       __gnu_cxx::new_allocator<diffusionstore>::~new_allocator() [1180]
-----------------------------------------------
                0.00    0.00   20001/20001       void std::_Destroy<diffusionstore*>(diffusionstore*, diffusionstore*) [1191]
[1183]   0.0    0.00    0.00   20001         void std::_Destroy_aux<true>::__destroy<diffusionstore*>(diffusionstore*, diffusionstore*) [1183]
-----------------------------------------------
                0.00    0.00   20001/20001       std::_Vector_base<diffusionstore, std::allocator<diffusionstore> >::_Vector_base() [1187]
[1184]   0.0    0.00    0.00   20001         std::_Vector_base<diffusionstore, std::allocator<diffusionstore> >::_Vector_impl::_Vector_impl() [1184]
                0.00    0.00   20001/20001       std::allocator<diffusionstore>::allocator() [1181]
                0.00    0.00   20001/20001       std::_Vector_base<diffusionstore, std::allocator<diffusionstore> >::_Vector_impl_data::_Vector_impl_data() [1186]
-----------------------------------------------
                0.00    0.00   20001/20001       std::_Vector_base<diffusionstore, std::allocator<diffusionstore> >::~_Vector_base() [1188]
[1185]   0.0    0.00    0.00   20001         std::_Vector_base<diffusionstore, std::allocator<diffusionstore> >::_Vector_impl::~_Vector_impl() [1185]
                0.00    0.00   20001/20001       std::allocator<diffusionstore>::~allocator() [1182]
-----------------------------------------------
                0.00    0.00   20001/20001       std::_Vector_base<diffusionstore, std::allocator<diffusionstore> >::_Vector_impl::_Vector_impl() [1184]
[1186]   0.0    0.00    0.00   20001         std::_Vector_base<diffusionstore, std::allocator<diffusionstore> >::_Vector_impl_data::_Vector_impl_data() [1186]
-----------------------------------------------
                0.00    0.00   20001/20001       std::vector<diffusionstore, std::allocator<diffusionstore> >::vector() [1189]
[1187]   0.0    0.00    0.00   20001         std::_Vector_base<diffusionstore, std::allocator<diffusionstore> >::_Vector_base() [1187]
                0.00    0.00   20001/20001       std::_Vector_base<diffusionstore, std::allocator<diffusionstore> >::_Vector_impl::_Vector_impl() [1184]
-----------------------------------------------
                0.00    0.00   20001/20001       std::vector<diffusionstore, std::allocator<diffusionstore> >::~vector() [1190]
[1188]   0.0    0.00    0.00   20001         std::_Vector_base<diffusionstore, std::allocator<diffusionstore> >::~_Vector_base() [1188]
                0.00    0.00   20001/83715       std::_Vector_base<diffusionstore, std::allocator<diffusionstore> >::_M_deallocate(diffusionstore*, unsigned long) [1120]
                0.00    0.00   20001/20001       std::_Vector_base<diffusionstore, std::allocator<diffusionstore> >::_Vector_impl::~_Vector_impl() [1185]
-----------------------------------------------
                0.00    0.00       1/20001       cell::cell(int, int) [1301]
                0.00    0.00   20000/20001       cell::cell() [1193]
[1189]   0.0    0.00    0.00   20001         std::vector<diffusionstore, std::allocator<diffusionstore> >::vector() [1189]
                0.00    0.00   20001/20001       std::_Vector_base<diffusionstore, std::allocator<diffusionstore> >::_Vector_base() [1187]
-----------------------------------------------
                0.00    0.00   20001/20001       cell::~cell() [1178]
[1190]   0.0    0.00    0.00   20001         std::vector<diffusionstore, std::allocator<diffusionstore> >::~vector() [1190]
                0.00    0.00   20001/167429      std::_Vector_base<diffusionstore, std::allocator<diffusionstore> >::_M_get_Tp_allocator() [1093]
                0.00    0.00   20001/20001       void std::_Destroy<diffusionstore*, diffusionstore>(diffusionstore*, diffusionstore*, std::allocator<diffusionstore>&) [1192]
                0.00    0.00   20001/20001       std::_Vector_base<diffusionstore, std::allocator<diffusionstore> >::~_Vector_base() [1188]
-----------------------------------------------
                0.00    0.00   20001/20001       void std::_Destroy<diffusionstore*, diffusionstore>(diffusionstore*, diffusionstore*, std::allocator<diffusionstore>&) [1192]
[1191]   0.0    0.00    0.00   20001         void std::_Destroy<diffusionstore*>(diffusionstore*, diffusionstore*) [1191]
                0.00    0.00   20001/20001       void std::_Destroy_aux<true>::__destroy<diffusionstore*>(diffusionstore*, diffusionstore*) [1183]
-----------------------------------------------
                0.00    0.00   20001/20001       std::vector<diffusionstore, std::allocator<diffusionstore> >::~vector() [1190]
[1192]   0.0    0.00    0.00   20001         void std::_Destroy<diffusionstore*, diffusionstore>(diffusionstore*, diffusionstore*, std::allocator<diffusionstore>&) [1192]
                0.00    0.00   20001/20001       void std::_Destroy<diffusionstore*>(diffusionstore*, diffusionstore*) [1191]
-----------------------------------------------
                0.00    0.00   10000/20000       cell::cell(int) [1252]
                0.00    0.00   10000/20000       matrix<cell>::matrix(int, int) [1302]
[1193]   0.0    0.00    0.00   20000         cell::cell() [1193]
                0.00    0.00   20000/20001       std::vector<diffusionstore, std::allocator<diffusionstore> >::vector() [1189]
                0.00    0.00   20000/30001       vector1<int>::vector1(int) [1155]
-----------------------------------------------
                0.00    0.00   10000/20000       cell_array::cell_array(int, int, cell&) [1295]
                0.00    0.00   10000/20000       matrix<cell>::matrix(int, int) [1302]
